points of the polygon input are
(117,-293)
(204,-293)
(204,-289)
(260,-289)
(260,-434)
(343,-434)
(343,-423)
(331,-423)
(331,-333)
(323,-333)
(323,-306)
(278,-306)
(278,-170)
(93,-170)
(93,-261)
(59,-261)
(59,-232)
(28,-232)
(28,-199)
(65,-199)
(65,-185)
(-347,-185)
(-347,-40)
(-327,-40)
(-327,-70)
(-234,-70)
(-234,-129)
(-131,-129)
(-131,-184)
(0,-184)
(0,-129)
(-54,-129)
(-54,57)
(-4,57)
(-4,75)
(-69,75)
(-69,-25)
(-75,-25)
(-75,0)
(-125,0)
(-125,23)
(-303,23)
(-303,177)
(-273,177)
(-273,181)
(-296,181)
(-296,216)
(-264,216)
(-264,264)
(-121,264)
(-121,211)
(-220,211)
(-220,140)
(-90,140)
(-90,79)
(-29,79)
(-29,92)
(89,92)
(89,43)
(22,43)
(22,-58)
(119,-58)
(119,-75)
(55,-75)
(55,-76)
(171,-76)
(171,-96)
(281,-96)
(281,-115)
(299,-115)
(299,-40)
(282,-40)
(282,65)
(240,65)
(240,255)
(289,255)
(289,314)
(223,314)
(223,125)
(221,125)
(221,166)
(177,166)
(177,-28)
(97,-28)
(97,285)
(130,285)
(130,260)
(141,260)
(141,332)
(199,332)
(199,287)
(216,287)
(216,504)
(289,504)
(289,469)
(322,469)
(322,423)
(432,423)
(432,293)
(553,293)
(553,254)
(531,254)
(531,248)
(459,248)
(459,276)
(416,276)
(416,227)
(402,227)
(402,57)
(345,57)
(345,64)
(289,64)
(289,24)
(350,24)
(350,-2)
(316,-2)
(316,-18)
(340,-18)
(340,-15)
(406,-15)
(406,-3)
(431,-3)
(431,-18)
(517,-18)
(517,28)
(601,28)
(601,61)
(683,61)
(683,91)
(674,91)
(674,90)
(618,90)
(618,88)
(516,88)
(516,98)
(429,98)
(429,124)
(571,124)
(571,142)
(562,142)
(562,139)
(469,139)
(469,175)
(667,175)
(667,177)
(805,177)
(805,80)
(753,80)
(753,116)
(712,116)
(712,-19)
(426,-19)
(426,-66)
(535,-66)
(535,-161)
(580,-161)
(580,-241)
(610,-241)
(610,-252)
(645,-252)
(645,-74)
(791,-74)
(791,-188)
(773,-188)
(773,-346)
(803,-346)
(803,-347)
(750,-347)
(750,-409)
(717,-409)
(717,-81)
(713,-81)
(713,-483)
(763,-483)
(763,-562)
(767,-562)
(767,-472)
(855,-472)
(855,-645)
(798,-645)
(798,-671)
(755,-671)
(755,-655)
(744,-655)
(744,-618)
(679,-618)
(679,-711)
(650,-711)
(650,-655)
(499,-655)
(499,-568)
(644,-568)
(644,-553)
(691,-553)
(691,-379)
(668,-379)
(668,-406)
(494,-406)
(494,-303)
(438,-303)
(438,-297)
(358,-297)
(358,-347)
(469,-347)
(469,-400)
(472,-400)
(472,-407)
(466,-407)
(466,-480)
(462,-480)
(462,-513)
(387,-513)
(387,-442)
(345,-442)
(345,-449)
(383,-449)
(383,-493)
(280,-493)
(280,-497)
(103,-497)
(103,-450)
(68,-450)
(68,-390)
(165,-390)
(165,-441)
(182,-441)
(182,-295)
(-148,-295)
(-148,-302)
(54,-302)
(54,-514)
(-19,-514)
(-19,-542)
(39,-542)
(39,-545)
(158,-545)
(158,-556)
(215,-556)
(215,-547)
(169,-547)
(169,-537)
(316,-537)
(316,-515)
(440,-515)
(440,-548)
(524,-548)
(524,-480)
(555,-480)
(555,-551)
(454,-551)
(454,-586)
(121,-586)
(121,-675)
(514,-675)
(514,-713)
(394,-713)
(394,-722)
(604,-722)
(604,-697)
(630,-697)
(630,-809)
(607,-809)
(607,-768)
(246,-768)
(246,-736)
(119,-736)
(119,-722)
(42,-722)
(42,-751)
(118,-751)
(118,-815)
(21,-815)
(21,-792)
(-8,-792)
(-8,-752)
(-172,-752)
(-172,-782)
(-106,-782)
(-106,-849)
(-26,-849)
(-26,-862)
(-194,-862)
(-194,-736)
(-250,-736)
(-250,-909)
(-191,-909)
(-191,-951)
(7,-951)
(7,-982)
(-264,-982)
(-264,-965)
(-486,-965)
(-486,-982)
(-551,-982)
(-551,-964)
(-500,-964)
(-500,-913)
(-531,-913)
(-531,-895)
(-371,-895)
(-371,-879)
(-320,-879)
(-320,-852)
(-299,-852)
(-299,-810)
(-372,-810)
(-372,-762)
(-336,-762)
(-336,-612)
(-284,-612)
(-284,-605)
(-372,-605)
(-372,-631)
(-378,-631)
(-378,-851)
(-541,-851)
(-541,-856)
(-688,-856)
(-688,-890)
(-817,-890)
(-817,-897)
(-916,-897)
(-916,-867)
(-954,-867)
(-954,-642)
(-986,-642)
(-986,-987)
(-433,-987)
(-433,-990)
(-233,-990)
(-233,-997)
(-187,-997)
(-187,-986)
(119,-986)
(119,-954)
(312,-954)
(312,-935)
(53,-935)
(53,-907)
(263,-907)
(263,-905)
(-61,-905)
(-61,-884)
(213,-884)
(213,-832)
(367,-832)
(367,-782)
(521,-782)
(521,-820)
(653,-820)
(653,-733)
(880,-733)
(880,-801)
(753,-801)
(753,-744)
(664,-744)
(664,-809)
(674,-809)
(674,-861)
(415,-861)
(415,-834)
(297,-834)
(297,-841)
(309,-841)
(309,-874)
(412,-874)
(412,-928)
(492,-928)
(492,-934)
(699,-934)
(699,-879)
(734,-879)
(734,-970)
(388,-970)
(388,-998)
(734,-998)
(734,-992)
(998,-992)
(998,408)
(993,408)
(993,786)
(981,786)
(981,652)
(988,652)
(988,229)
(992,229)
(992,-610)
(993,-610)
(993,-667)
(986,-667)
(986,-214)
(954,-214)
(954,-744)
(993,-744)
(993,-922)
(924,-922)
(924,-741)
(952,-741)
(952,-706)
(939,-706)
(939,-721)
(780,-721)
(780,-675)
(927,-675)
(927,-241)
(940,-241)
(940,-164)
(954,-164)
(954,-147)
(946,-147)
(946,-150)
(918,-150)
(918,-615)
(902,-615)
(902,-570)
(893,-570)
(893,-508)
(905,-508)
(905,-365)
(842,-365)
(842,-428)
(853,-428)
(853,-433)
(820,-433)
(820,-304)
(854,-304)
(854,-184)
(805,-184)
(805,-15)
(792,-15)
(792,-72)
(716,-72)
(716,-70)
(767,-70)
(767,77)
(867,77)
(867,-6)
(884,-6)
(884,-50)
(822,-50)
(822,-108)
(891,-108)
(891,-86)
(918,-86)
(918,71)
(921,71)
(921,113)
(937,113)
(937,164)
(847,164)
(847,299)
(876,299)
(876,256)
(936,256)
(936,199)
(937,199)
(937,376)
(848,376)
(848,432)
(863,432)
(863,772)
(864,772)
(864,601)
(881,601)
(881,510)
(958,510)
(958,58)
(974,58)
(974,858)
(951,858)
(951,700)
(949,700)
(949,827)
(922,827)
(922,841)
(874,841)
(874,882)
(925,882)
(925,924)
(645,924)
(645,934)
(39,934)
(39,919)
(592,919)
(592,911)
(602,911)
(602,903)
(313,903)
(313,912)
(264,912)
(264,896)
(-331,896)
(-331,909)
(-329,909)
(-329,914)
(-177,914)
(-177,919)
(-589,919)
(-589,975)
(813,975)
(813,942)
(968,942)
(968,964)
(966,964)
(966,997)
(819,997)
(819,998)
(-824,998)
(-824,984)
(531,984)
(531,983)
(-700,983)
(-700,958)
(-830,958)
(-830,967)
(-999,967)
(-999,797)
(-839,797)
minNode is: (-999,967)
type2:horizontal condition 1
type1:curNode is (-661,908)
in minNode() now the loop is: 
(-661,908)
(-661,875)
(-612,875)
(-612,841)
(-584,841)
(-584,883)
(38,883)
(38,870)
(271,870)
(271,878)
(332,878)
(332,804)
(264,804)
(264,775)
(160,775)
(160,810)
(185,810)
(185,814)
(-103,814)
(-103,781)
(86,781)
(86,778)
(-236,778)
(-236,720)
(-403,720)
(-403,624)
(-397,624)
(-397,712)
(-244,712)
(-244,691)
(-174,691)
(-174,718)
(-189,718)
(-189,759)
(-69,759)
(-69,663)
(-51,663)
(-51,634)
(-156,634)
(-156,619)
(-231,619)
(-231,589)
(-383,589)
(-383,566)
(79,566)
(79,614)
(405,614)
(405,619)
(438,619)
(438,568)
(420,568)
(420,520)
(524,520)
(524,656)
(735,656)
(735,805)
(753,805)
(753,739)
(800,739)
(800,813)
(722,813)
(722,729)
(705,729)
(705,754)
(404,754)
(404,700)
(284,700)
(284,747)
(252,747)
(252,710)
(120,710)
(120,712)
(22,712)
(22,606)
(-1,606)
(-1,683)
(21,683)
(21,731)
(15,731)
(15,763)
(188,763)
(188,765)
(336,765)
(336,777)
(485,777)
(485,796)
(629,796)
(629,832)
(646,832)
(646,834)
(814,834)
(814,599)
(780,599)
(780,487)
(772,487)
(772,432)
(762,432)
(762,475)
(725,475)
(725,440)
(601,440)
(601,386)
(589,386)
(589,492)
(732,492)
(732,498)
(696,498)
(696,631)
(562,631)
(562,606)
(632,606)
(632,585)
(559,585)
(559,349)
(707,349)
(707,338)
(665,338)
(665,314)
(574,314)
(574,313)
(706,313)
(706,252)
(670,252)
(670,265)
(558,265)
(558,359)
(515,359)
(515,421)
(498,421)
(498,511)
(388,511)
(388,497)
(364,497)
(364,521)
(230,521)
(230,544)
(193,544)
(193,535)
(-144,535)
(-144,435)
(-110,435)
(-110,404)
(-98,404)
(-98,520)
(-5,520)
(-5,426)
(-40,426)
(-40,500)
(-66,500)
(-66,435)
(-51,435)
(-51,416)
(25,416)
(25,406)
(42,406)
(42,343)
(-46,343)
(-46,366)
(-53,366)
(-53,381)
(-187,381)
(-187,294)
(-261,294)
(-261,472)
(-347,472)
(-347,470)
(-441,470)
(-441,481)
(-442,481)
(-442,521)
(-492,521)
(-492,619)
(-564,619)
(-564,545)
(-558,545)
(-558,587)
(-520,587)
(-520,524)
(-506,524)
(-506,509)
(-531,509)
(-531,476)
(-478,476)
(-478,452)
(-500,452)
(-500,281)
(-552,281)
(-552,180)
(-558,180)
(-558,219)
(-559,219)
(-559,352)
(-683,352)
(-683,435)
(-687,435)
(-687,183)
(-670,183)
(-670,41)
(-655,41)
(-655,10)
(-696,10)
(-696,111)
(-791,111)
(-791,124)
(-794,124)
(-794,101)
(-841,101)
(-841,47)
(-833,47)
(-833,-57)
(-809,-57)
(-809,-119)
(-770,-119)
(-770,1)
(-701,1)
(-701,-138)
(-805,-138)
(-805,-201)
(-812,-201)
(-812,-58)
(-847,-58)
(-847,-264)
(-884,-264)
(-884,-359)
(-904,-359)
(-904,-119)
(-903,-119)
(-903,43)
(-923,43)
(-923,-187)
(-931,-187)
(-931,-417)
(-944,-417)
(-944,-119)
(-933,-119)
(-933,-10)
(-977,-10)
(-977,-146)
(-985,-146)
(-985,-105)
(-996,-105)
(-996,-459)
(-991,-459)
(-991,-436)
(-966,-436)
(-966,-468)
(-923,-468)
(-923,-488)
(-863,-488)
(-863,-506)
(-768,-506)
(-768,-501)
(-823,-501)
(-823,-417)
(-783,-417)
(-783,-471)
(-775,-471)
(-775,-289)
(-746,-289)
(-746,-367)
(-709,-367)
(-709,-364)
(-650,-364)
(-650,-412)
(-647,-412)
(-647,-472)
(-397,-472)
(-397,-144)
(-487,-144)
(-487,-167)
(-528,-167)
(-528,-173)
(-508,-173)
(-508,-227)
(-557,-227)
(-557,-180)
(-621,-180)
(-621,-238)
(-647,-238)
(-647,-195)
(-709,-195)
(-709,-155)
(-646,-155)
(-646,8)
(-615,8)
(-615,-150)
(-545,-150)
(-545,-130)
(-561,-130)
(-561,33)
(-535,33)
(-535,126)
(-443,126)
(-443,48)
(-383,48)
(-383,181)
(-402,181)
(-402,342)
(-386,342)
(-386,407)
(-382,407)
(-382,340)
(-342,340)
(-342,369)
(-293,369)
(-293,311)
(-313,311)
(-313,166)
(-328,166)
(-328,45)
(-376,45)
(-376,-486)
(-432,-486)
(-432,-496)
(-438,-496)
(-438,-557)
(-578,-557)
(-578,-577)
(-669,-577)
(-669,-477)
(-760,-477)
(-760,-519)
(-735,-519)
(-735,-593)
(-865,-593)
(-865,-557)
(-896,-557)
(-896,-728)
(-877,-728)
(-877,-656)
(-845,-656)
(-845,-844)
(-646,-844)
(-646,-762)
(-652,-762)
(-652,-775)
(-804,-775)
(-804,-704)
(-600,-704)
(-600,-700)
(-499,-700)
(-499,-721)
(-631,-721)
(-631,-735)
(-530,-735)
(-530,-847)
(-443,-847)
(-443,-786)
(-414,-786)
(-414,-658)
(-394,-658)
(-394,-597)
(-331,-597)
(-331,-474)
(-326,-474)
(-326,-292)
(-279,-292)
(-279,-236)
(-231,-236)
(-231,-419)
(-270,-419)
(-270,-324)
(-316,-324)
(-316,-526)
(-284,-526)
(-284,-522)
(-215,-522)
(-215,-540)
(-188,-540)
(-188,-584)
(-178,-584)
(-178,-621)
(-262,-621)
(-262,-636)
(-156,-636)
(-156,-646)
(-275,-646)
(-275,-689)
(-143,-689)
(-143,-719)
(-85,-719)
(-85,-698)
(-14,-698)
(-14,-636)
(-90,-636)
(-90,-500)
(-160,-500)
(-160,-392)
(-107,-392)
(-107,-443)
(-25,-443)
(-25,-372)
(-161,-372)
(-161,-359)
(-106,-359)
(-106,-344)
(21,-344)
(21,-339)
(-177,-339)
(-177,-281)
(-69,-281)
(-69,-280)
(-170,-280)
(-170,-275)
(108,-275)
(108,-229)
(117,-229)
(117,-293)
(204,-293)
(204,-289)
(260,-289)
(260,-434)
(343,-434)
(343,-423)
(331,-423)
(331,-333)
(323,-333)
(323,-306)
(278,-306)
(278,-170)
(93,-170)
(93,-261)
(59,-261)
(59,-232)
(28,-232)
(28,-199)
(65,-199)
(65,-185)
(-347,-185)
(-347,-40)
(-327,-40)
(-327,-70)
(-234,-70)
(-234,-129)
(-131,-129)
(-131,-184)
(0,-184)
(0,-129)
(-54,-129)
(-54,57)
(-4,57)
(-4,75)
(-69,75)
(-69,-25)
(-75,-25)
(-75,0)
(-125,0)
(-125,23)
(-303,23)
(-303,177)
(-273,177)
(-273,181)
(-296,181)
(-296,216)
(-264,216)
(-264,264)
(-121,264)
(-121,211)
(-220,211)
(-220,140)
(-90,140)
(-90,79)
(-29,79)
(-29,92)
(89,92)
(89,43)
(22,43)
(22,-58)
(119,-58)
(119,-75)
(55,-75)
(55,-76)
(171,-76)
(171,-96)
(281,-96)
(281,-115)
(299,-115)
(299,-40)
(282,-40)
(282,65)
(240,65)
(240,255)
(289,255)
(289,314)
(223,314)
(223,125)
(221,125)
(221,166)
(177,166)
(177,-28)
(97,-28)
(97,285)
(130,285)
(130,260)
(141,260)
(141,332)
(199,332)
(199,287)
(216,287)
(216,504)
(289,504)
(289,469)
(322,469)
(322,423)
(432,423)
(432,293)
(553,293)
(553,254)
(531,254)
(531,248)
(459,248)
(459,276)
(416,276)
(416,227)
(402,227)
(402,57)
(345,57)
(345,64)
(289,64)
(289,24)
(350,24)
(350,-2)
(316,-2)
(316,-18)
(340,-18)
(340,-15)
(406,-15)
(406,-3)
(431,-3)
(431,-18)
(517,-18)
(517,28)
(601,28)
(601,61)
(683,61)
(683,91)
(674,91)
(674,90)
(618,90)
(618,88)
(516,88)
(516,98)
(429,98)
(429,124)
(571,124)
(571,142)
(562,142)
(562,139)
(469,139)
(469,175)
(667,175)
(667,177)
(805,177)
(805,80)
(753,80)
(753,116)
(712,116)
(712,-19)
(426,-19)
(426,-66)
(535,-66)
(535,-161)
(580,-161)
(580,-241)
(610,-241)
(610,-252)
(645,-252)
(645,-74)
(791,-74)
(791,-188)
(773,-188)
(773,-346)
(803,-346)
(803,-347)
(750,-347)
(750,-409)
(717,-409)
(717,-81)
(713,-81)
(713,-483)
(763,-483)
(763,-562)
(767,-562)
(767,-472)
(855,-472)
(855,-645)
(798,-645)
(798,-671)
(755,-671)
(755,-655)
(744,-655)
(744,-618)
(679,-618)
(679,-711)
(650,-711)
(650,-655)
(499,-655)
(499,-568)
(644,-568)
(644,-553)
(691,-553)
(691,-379)
(668,-379)
(668,-406)
(494,-406)
(494,-303)
(438,-303)
(438,-297)
(358,-297)
(358,-347)
(469,-347)
(469,-400)
(472,-400)
(472,-407)
(466,-407)
(466,-480)
(462,-480)
(462,-513)
(387,-513)
(387,-442)
(345,-442)
(345,-449)
(383,-449)
(383,-493)
(280,-493)
(280,-497)
(103,-497)
(103,-450)
(68,-450)
(68,-390)
(165,-390)
(165,-441)
(182,-441)
(182,-295)
(-148,-295)
(-148,-302)
(54,-302)
(54,-514)
(-19,-514)
(-19,-542)
(39,-542)
(39,-545)
(158,-545)
(158,-556)
(215,-556)
(215,-547)
(169,-547)
(169,-537)
(316,-537)
(316,-515)
(440,-515)
(440,-548)
(524,-548)
(524,-480)
(555,-480)
(555,-551)
(454,-551)
(454,-586)
(121,-586)
(121,-675)
(514,-675)
(514,-713)
(394,-713)
(394,-722)
(604,-722)
(604,-697)
(630,-697)
(630,-809)
(607,-809)
(607,-768)
(246,-768)
(246,-736)
(119,-736)
(119,-722)
(42,-722)
(42,-751)
(118,-751)
(118,-815)
(21,-815)
(21,-792)
(-8,-792)
(-8,-752)
(-172,-752)
(-172,-782)
(-106,-782)
(-106,-849)
(-26,-849)
(-26,-862)
(-194,-862)
(-194,-736)
(-250,-736)
(-250,-909)
(-191,-909)
(-191,-951)
(7,-951)
(7,-982)
(-264,-982)
(-264,-965)
(-486,-965)
(-486,-982)
(-551,-982)
(-551,-964)
(-500,-964)
(-500,-913)
(-531,-913)
(-531,-895)
(-371,-895)
(-371,-879)
(-320,-879)
(-320,-852)
(-299,-852)
(-299,-810)
(-372,-810)
(-372,-762)
(-336,-762)
(-336,-612)
(-284,-612)
(-284,-605)
(-372,-605)
(-372,-631)
(-378,-631)
(-378,-851)
(-541,-851)
(-541,-856)
(-688,-856)
(-688,-890)
(-817,-890)
(-817,-897)
(-916,-897)
(-916,-867)
(-954,-867)
(-954,-642)
(-986,-642)
(-986,-987)
(-433,-987)
(-433,-990)
(-233,-990)
(-233,-997)
(-187,-997)
(-187,-986)
(119,-986)
(119,-954)
(312,-954)
(312,-935)
(53,-935)
(53,-907)
(263,-907)
(263,-905)
(-61,-905)
(-61,-884)
(213,-884)
(213,-832)
(367,-832)
(367,-782)
(521,-782)
(521,-820)
(653,-820)
(653,-733)
(880,-733)
(880,-801)
(753,-801)
(753,-744)
(664,-744)
(664,-809)
(674,-809)
(674,-861)
(415,-861)
(415,-834)
(297,-834)
(297,-841)
(309,-841)
(309,-874)
(412,-874)
(412,-928)
(492,-928)
(492,-934)
(699,-934)
(699,-879)
(734,-879)
(734,-970)
(388,-970)
(388,-998)
(734,-998)
(734,-992)
(998,-992)
(998,408)
(993,408)
(993,786)
(981,786)
(981,652)
(988,652)
(988,229)
(992,229)
(992,-610)
(993,-610)
(993,-667)
(986,-667)
(986,-214)
(954,-214)
(954,-744)
(993,-744)
(993,-922)
(924,-922)
(924,-741)
(952,-741)
(952,-706)
(939,-706)
(939,-721)
(780,-721)
(780,-675)
(927,-675)
(927,-241)
(940,-241)
(940,-164)
(954,-164)
(954,-147)
(946,-147)
(946,-150)
(918,-150)
(918,-615)
(902,-615)
(902,-570)
(893,-570)
(893,-508)
(905,-508)
(905,-365)
(842,-365)
(842,-428)
(853,-428)
(853,-433)
(820,-433)
(820,-304)
(854,-304)
(854,-184)
(805,-184)
(805,-15)
(792,-15)
(792,-72)
(716,-72)
(716,-70)
(767,-70)
(767,77)
(867,77)
(867,-6)
(884,-6)
(884,-50)
(822,-50)
(822,-108)
(891,-108)
(891,-86)
(918,-86)
(918,71)
(921,71)
(921,113)
(937,113)
(937,164)
(847,164)
(847,299)
(876,299)
(876,256)
(936,256)
(936,199)
(937,199)
(937,376)
(848,376)
(848,432)
(863,432)
(863,772)
(864,772)
(864,601)
(881,601)
(881,510)
(958,510)
(958,58)
(974,58)
(974,858)
(951,858)
(951,700)
(949,700)
(949,827)
(922,827)
(922,841)
(874,841)
(874,882)
(925,882)
(925,924)
(645,924)
(645,934)
(39,934)
(39,919)
(592,919)
(592,911)
(602,911)
(602,903)
(313,903)
(313,912)
(264,912)
(264,896)
(-331,896)
(-331,909)
(-329,909)
(-329,914)
(-177,914)
(-177,919)
(-589,919)
(-589,975)
(813,975)
(813,942)
(968,942)
(968,964)
(966,964)
(966,997)
(819,997)
(819,998)
(-824,998)
(-824,984)
(531,984)
(531,983)
(-700,983)
(-700,958)
(-830,958)
(-830,967)
(-839,967)
(-839,908)
minNode is: (531,983)
type1:horizontal condition 1
type1:curNode is (-612,875)
in minNode() now the loop is: 
(-612,875)
(-612,841)
(-584,841)
(-584,883)
(38,883)
(38,870)
(271,870)
(271,878)
(332,878)
(332,804)
(264,804)
(264,775)
(160,775)
(160,810)
(185,810)
(185,814)
(-103,814)
(-103,781)
(86,781)
(86,778)
(-236,778)
(-236,720)
(-403,720)
(-403,624)
(-397,624)
(-397,712)
(-244,712)
(-244,691)
(-174,691)
(-174,718)
(-189,718)
(-189,759)
(-69,759)
(-69,663)
(-51,663)
(-51,634)
(-156,634)
(-156,619)
(-231,619)
(-231,589)
(-383,589)
(-383,566)
(79,566)
(79,614)
(405,614)
(405,619)
(438,619)
(438,568)
(420,568)
(420,520)
(524,520)
(524,656)
(735,656)
(735,805)
(753,805)
(753,739)
(800,739)
(800,813)
(722,813)
(722,729)
(705,729)
(705,754)
(404,754)
(404,700)
(284,700)
(284,747)
(252,747)
(252,710)
(120,710)
(120,712)
(22,712)
(22,606)
(-1,606)
(-1,683)
(21,683)
(21,731)
(15,731)
(15,763)
(188,763)
(188,765)
(336,765)
(336,777)
(485,777)
(485,796)
(629,796)
(629,832)
(646,832)
(646,834)
(814,834)
(814,599)
(780,599)
(780,487)
(772,487)
(772,432)
(762,432)
(762,475)
(725,475)
(725,440)
(601,440)
(601,386)
(589,386)
(589,492)
(732,492)
(732,498)
(696,498)
(696,631)
(562,631)
(562,606)
(632,606)
(632,585)
(559,585)
(559,349)
(707,349)
(707,338)
(665,338)
(665,314)
(574,314)
(574,313)
(706,313)
(706,252)
(670,252)
(670,265)
(558,265)
(558,359)
(515,359)
(515,421)
(498,421)
(498,511)
(388,511)
(388,497)
(364,497)
(364,521)
(230,521)
(230,544)
(193,544)
(193,535)
(-144,535)
(-144,435)
(-110,435)
(-110,404)
(-98,404)
(-98,520)
(-5,520)
(-5,426)
(-40,426)
(-40,500)
(-66,500)
(-66,435)
(-51,435)
(-51,416)
(25,416)
(25,406)
(42,406)
(42,343)
(-46,343)
(-46,366)
(-53,366)
(-53,381)
(-187,381)
(-187,294)
(-261,294)
(-261,472)
(-347,472)
(-347,470)
(-441,470)
(-441,481)
(-442,481)
(-442,521)
(-492,521)
(-492,619)
(-564,619)
(-564,545)
(-558,545)
(-558,587)
(-520,587)
(-520,524)
(-506,524)
(-506,509)
(-531,509)
(-531,476)
(-478,476)
(-478,452)
(-500,452)
(-500,281)
(-552,281)
(-552,180)
(-558,180)
(-558,219)
(-559,219)
(-559,352)
(-683,352)
(-683,435)
(-687,435)
(-687,183)
(-670,183)
(-670,41)
(-655,41)
(-655,10)
(-696,10)
(-696,111)
(-791,111)
(-791,124)
(-794,124)
(-794,101)
(-841,101)
(-841,47)
(-833,47)
(-833,-57)
(-809,-57)
(-809,-119)
(-770,-119)
(-770,1)
(-701,1)
(-701,-138)
(-805,-138)
(-805,-201)
(-812,-201)
(-812,-58)
(-847,-58)
(-847,-264)
(-884,-264)
(-884,-359)
(-904,-359)
(-904,-119)
(-903,-119)
(-903,43)
(-923,43)
(-923,-187)
(-931,-187)
(-931,-417)
(-944,-417)
(-944,-119)
(-933,-119)
(-933,-10)
(-977,-10)
(-977,-146)
(-985,-146)
(-985,-105)
(-996,-105)
(-996,-459)
(-991,-459)
(-991,-436)
(-966,-436)
(-966,-468)
(-923,-468)
(-923,-488)
(-863,-488)
(-863,-506)
(-768,-506)
(-768,-501)
(-823,-501)
(-823,-417)
(-783,-417)
(-783,-471)
(-775,-471)
(-775,-289)
(-746,-289)
(-746,-367)
(-709,-367)
(-709,-364)
(-650,-364)
(-650,-412)
(-647,-412)
(-647,-472)
(-397,-472)
(-397,-144)
(-487,-144)
(-487,-167)
(-528,-167)
(-528,-173)
(-508,-173)
(-508,-227)
(-557,-227)
(-557,-180)
(-621,-180)
(-621,-238)
(-647,-238)
(-647,-195)
(-709,-195)
(-709,-155)
(-646,-155)
(-646,8)
(-615,8)
(-615,-150)
(-545,-150)
(-545,-130)
(-561,-130)
(-561,33)
(-535,33)
(-535,126)
(-443,126)
(-443,48)
(-383,48)
(-383,181)
(-402,181)
(-402,342)
(-386,342)
(-386,407)
(-382,407)
(-382,340)
(-342,340)
(-342,369)
(-293,369)
(-293,311)
(-313,311)
(-313,166)
(-328,166)
(-328,45)
(-376,45)
(-376,-486)
(-432,-486)
(-432,-496)
(-438,-496)
(-438,-557)
(-578,-557)
(-578,-577)
(-669,-577)
(-669,-477)
(-760,-477)
(-760,-519)
(-735,-519)
(-735,-593)
(-865,-593)
(-865,-557)
(-896,-557)
(-896,-728)
(-877,-728)
(-877,-656)
(-845,-656)
(-845,-844)
(-646,-844)
(-646,-762)
(-652,-762)
(-652,-775)
(-804,-775)
(-804,-704)
(-600,-704)
(-600,-700)
(-499,-700)
(-499,-721)
(-631,-721)
(-631,-735)
(-530,-735)
(-530,-847)
(-443,-847)
(-443,-786)
(-414,-786)
(-414,-658)
(-394,-658)
(-394,-597)
(-331,-597)
(-331,-474)
(-326,-474)
(-326,-292)
(-279,-292)
(-279,-236)
(-231,-236)
(-231,-419)
(-270,-419)
(-270,-324)
(-316,-324)
(-316,-526)
(-284,-526)
(-284,-522)
(-215,-522)
(-215,-540)
(-188,-540)
(-188,-584)
(-178,-584)
(-178,-621)
(-262,-621)
(-262,-636)
(-156,-636)
(-156,-646)
(-275,-646)
(-275,-689)
(-143,-689)
(-143,-719)
(-85,-719)
(-85,-698)
(-14,-698)
(-14,-636)
(-90,-636)
(-90,-500)
(-160,-500)
(-160,-392)
(-107,-392)
(-107,-443)
(-25,-443)
(-25,-372)
(-161,-372)
(-161,-359)
(-106,-359)
(-106,-344)
(21,-344)
(21,-339)
(-177,-339)
(-177,-281)
(-69,-281)
(-69,-280)
(-170,-280)
(-170,-275)
(108,-275)
(108,-229)
(117,-229)
(117,-293)
(204,-293)
(204,-289)
(260,-289)
(260,-434)
(343,-434)
(343,-423)
(331,-423)
(331,-333)
(323,-333)
(323,-306)
(278,-306)
(278,-170)
(93,-170)
(93,-261)
(59,-261)
(59,-232)
(28,-232)
(28,-199)
(65,-199)
(65,-185)
(-347,-185)
(-347,-40)
(-327,-40)
(-327,-70)
(-234,-70)
(-234,-129)
(-131,-129)
(-131,-184)
(0,-184)
(0,-129)
(-54,-129)
(-54,57)
(-4,57)
(-4,75)
(-69,75)
(-69,-25)
(-75,-25)
(-75,0)
(-125,0)
(-125,23)
(-303,23)
(-303,177)
(-273,177)
(-273,181)
(-296,181)
(-296,216)
(-264,216)
(-264,264)
(-121,264)
(-121,211)
(-220,211)
(-220,140)
(-90,140)
(-90,79)
(-29,79)
(-29,92)
(89,92)
(89,43)
(22,43)
(22,-58)
(119,-58)
(119,-75)
(55,-75)
(55,-76)
(171,-76)
(171,-96)
(281,-96)
(281,-115)
(299,-115)
(299,-40)
(282,-40)
(282,65)
(240,65)
(240,255)
(289,255)
(289,314)
(223,314)
(223,125)
(221,125)
(221,166)
(177,166)
(177,-28)
(97,-28)
(97,285)
(130,285)
(130,260)
(141,260)
(141,332)
(199,332)
(199,287)
(216,287)
(216,504)
(289,504)
(289,469)
(322,469)
(322,423)
(432,423)
(432,293)
(553,293)
(553,254)
(531,254)
(531,248)
(459,248)
(459,276)
(416,276)
(416,227)
(402,227)
(402,57)
(345,57)
(345,64)
(289,64)
(289,24)
(350,24)
(350,-2)
(316,-2)
(316,-18)
(340,-18)
(340,-15)
(406,-15)
(406,-3)
(431,-3)
(431,-18)
(517,-18)
(517,28)
(601,28)
(601,61)
(683,61)
(683,91)
(674,91)
(674,90)
(618,90)
(618,88)
(516,88)
(516,98)
(429,98)
(429,124)
(571,124)
(571,142)
(562,142)
(562,139)
(469,139)
(469,175)
(667,175)
(667,177)
(805,177)
